series_key,bank_name,product_id,product_name,security_purpose,repayment_type,rate_structure,lvr_tier,interest_rate,comparison_rate,collection_date,source_url,product_url,seed_rate_url,html_fetch_ok,html_seed_contains_ar_rate,html_rounded_near_match,html_seed_text_sample,cdr_fetch_ok,cdr_detail_url,cdr_match,cdr_match_note,observed_bank_rate,evidence,status,notes
AMP Bank|amp-variable-pro_pack_lt_500k_gt70_to_lteg80_lvr_inv_p_i|investment|principal_and_interest|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt70_to_lteg80_lvr_inv_p_i,"Professional Package - $100,000 to <$500,000",investment,principal_and_interest,variable,lvr_70-80%,6.74,7.08,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.74,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt70_to_lteg80_lvr_oo_io|owner_occupied|interest_only|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt70_to_lteg80_lvr_oo_io,"Professional Package - $100,000 to <$500,000",owner_occupied,interest_only,variable,lvr_70-80%,6.94,7.15,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.94,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt70_to_lteg80_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt70_to_lteg80_lvr_oo_p_i,"Professional Package - $100,000 to <$500,000",owner_occupied,principal_and_interest,variable,lvr_70-80%,6.74,7.08,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.74,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt90_to_lteg95_lvr_inv_p_i|investment|principal_and_interest|lvr_80-85%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt90_to_lteg95_lvr_inv_p_i,"Professional Package - $100,000 to <$500,000",investment,principal_and_interest,variable,lvr_80-85%,7.06,7.4,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.06,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt90_to_lteg95_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_80-85%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt90_to_lteg95_lvr_oo_p_i,"Professional Package - $100,000 to <$500,000",owner_occupied,principal_and_interest,variable,lvr_80-85%,7.02,7.36,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.02,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt80_to_lteg90_lvr_inv_p_i|investment|principal_and_interest|lvr_85-90%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt80_to_lteg90_lvr_inv_p_i,"Professional Package - $100,000 to <$500,000",investment,principal_and_interest,variable,lvr_85-90%,6.86,7.2,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.86,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt80_to_lteg90_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_85-90%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt80_to_lteg90_lvr_oo_p_i,"Professional Package - $100,000 to <$500,000",owner_occupied,principal_and_interest,variable,lvr_85-90%,6.82,7.16,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.82,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt80_to_lteg90_lvr_inv_io|investment|interest_only|lvr_85-90%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt80_to_lteg90_lvr_inv_io,"Professional Package - $100,000 to <$500,000",investment,interest_only,variable,lvr_85-90%,7.06,7.27,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.06,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt80_to_lteg90_lvr_oo_io|owner_occupied|interest_only|lvr_85-90%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt80_to_lteg90_lvr_oo_io,"Professional Package - $100,000 to <$500,000",owner_occupied,interest_only,variable,lvr_85-90%,7.06,7.25,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.06,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt50_to_lteg60_lvr_inv_io|investment|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt50_to_lteg60_lvr_inv_io,"Professional Package - $100,000 to <$500,000",investment,interest_only,variable,lvr_=60%,6.64,6.99,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.64,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt50_to_lteg60_lvr_inv_p_i|investment|principal_and_interest|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt50_to_lteg60_lvr_inv_p_i,"Professional Package - $100,000 to <$500,000",investment,principal_and_interest,variable,lvr_=60%,6.69,7.03,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.69,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt50_to_lteg60_lvr_oo_io|owner_occupied|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt50_to_lteg60_lvr_oo_io,"Professional Package - $100,000 to <$500,000",owner_occupied,interest_only,variable,lvr_=60%,6.89,7.1,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.89,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_lt_500k_gt50_to_lteg60_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_lt_500k_gt50_to_lteg60_lvr_oo_p_i,"Professional Package - $100,000 to <$500,000",owner_occupied,principal_and_interest,variable,lvr_=60%,6.69,7.03,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.69,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt60_to_lteg70_lvr_inv_io|investment|interest_only|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt60_to_lteg70_lvr_inv_io,"Professional Package - $500,000 to <$1,000,000",investment,interest_only,variable,lvr_60-70%,6.24,6.54,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.24,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt60_to_lteg70_lvr_inv_p_i|investment|principal_and_interest|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt60_to_lteg70_lvr_inv_p_i,"Professional Package - $500,000 to <$1,000,000",investment,principal_and_interest,variable,lvr_60-70%,6.19,6.54,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.19,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt60_to_lteg70_lvr_oo_io|owner_occupied|interest_only|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt60_to_lteg70_lvr_oo_io,"Professional Package - $500,000 to <$1,000,000",owner_occupied,interest_only,variable,lvr_60-70%,6.24,6.45,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.24,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt60_to_lteg70_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_60-70%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt60_to_lteg70_lvr_oo_p_i,"Professional Package - $500,000 to <$1,000,000",owner_occupied,principal_and_interest,variable,lvr_60-70%,6.04,6.39,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.04,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt70_to_lteg80_lvr_inv_io|investment|interest_only|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt70_to_lteg80_lvr_inv_io,"Professional Package - $500,000 to <$1,000,000",investment,interest_only,variable,lvr_70-80%,6.24,6.54,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.24,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt70_to_lteg80_lvr_inv_p_i|investment|principal_and_interest|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt70_to_lteg80_lvr_inv_p_i,"Professional Package - $500,000 to <$1,000,000",investment,principal_and_interest,variable,lvr_70-80%,6.19,6.54,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.19,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt70_to_lteg80_lvr_oo_io|owner_occupied|interest_only|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt70_to_lteg80_lvr_oo_io,"Professional Package - $500,000 to <$1,000,000",owner_occupied,interest_only,variable,lvr_70-80%,6.24,6.45,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.24,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt70_to_lteg80_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_70-80%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt70_to_lteg80_lvr_oo_p_i,"Professional Package - $500,000 to <$1,000,000",owner_occupied,principal_and_interest,variable,lvr_70-80%,6.04,6.39,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.04,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt90_to_lteg95_lvr_inv_p_i|investment|principal_and_interest|lvr_80-85%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt90_to_lteg95_lvr_inv_p_i,"Professional Package - $500,000 to <$1,000,000",investment,principal_and_interest,variable,lvr_80-85%,6.94,7.28,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.94,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt90_to_lteg95_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_80-85%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt90_to_lteg95_lvr_oo_p_i,"Professional Package - $500,000 to <$1,000,000",owner_occupied,principal_and_interest,variable,lvr_80-85%,6.74,7.08,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.74,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt80_to_lteg90_lvr_inv_p_i|investment|principal_and_interest|lvr_85-90%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt80_to_lteg90_lvr_inv_p_i,"Professional Package - $500,000 to <$1,000,000",investment,principal_and_interest,variable,lvr_85-90%,6.44,6.79,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.44,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt80_to_lteg90_lvr_oo_p_i|owner_occupied|principal_and_interest|lvr_85-90%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt80_to_lteg90_lvr_oo_p_i,"Professional Package - $500,000 to <$1,000,000",owner_occupied,principal_and_interest,variable,lvr_85-90%,6.19,6.54,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.19,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt80_to_lteg90_lvr_inv_io|investment|interest_only|lvr_85-90%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt80_to_lteg90_lvr_inv_io,"Professional Package - $500,000 to <$1,000,000",investment,interest_only,variable,lvr_85-90%,7.04,7.02,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.04,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt80_to_lteg90_lvr_oo_io|owner_occupied|interest_only|lvr_85-90%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt80_to_lteg90_lvr_oo_io,"Professional Package - $500,000 to <$1,000,000",owner_occupied,interest_only,variable,lvr_85-90%,7.44,7.06,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,7.44,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt50_to_lteg60_lvr_inv_io|investment|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt50_to_lteg60_lvr_inv_io,"Professional Package - $500,000 to <$1,000,000",investment,interest_only,variable,lvr_=60%,6.19,6.49,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.19,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt50_to_lteg60_lvr_inv_p_i|investment|principal_and_interest|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt50_to_lteg60_lvr_inv_p_i,"Professional Package - $500,000 to <$1,000,000",investment,principal_and_interest,variable,lvr_=60%,6.14,6.49,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.14,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
AMP Bank|amp-variable-pro_pack_gt_500k_gt50_to_lteg60_lvr_oo_io|owner_occupied|interest_only|lvr_=60%|variable,AMP Bank,amp-variable-pro_pack_gt_500k_gt50_to_lteg60_lvr_oo_io,"Professional Package - $500,000 to <$1,000,000",owner_occupied,interest_only,variable,lvr_=60%,6.19,6.43,2026-04-20,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,https://www.amp.com.au/home-loans/interest-rates-fees,1,0,0,Home loan interest rates &amp; fees - AMP --> --> Skip to main content About AMP About AMP Shareholder News Careers Resources Resources Tools &amp; calculators Insights Find a form Target Market Determinations (TMDs) Product Disclosure Stat,1,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,1,amp_graphql_variables,6.19,https://www.amp.com.au/graphql/execute.json/amp-2024/variables,cdr_only_match,regulatory_matches_dynamic_or_sparse_seed_html
